venueid,venuename,lat,lon,address,city,state,checkin,checkeduser,currentuser,todo,category_num,categoty1,categoty2,categoty3,categoty4,categoty5,categoty6,categoty7,categoty8,categoty9,categoty10,categoty11,categoty12,categoty13,categoty14,categoty15,categoty16,categoty17,categoty18,selected_category
4a257482f964a520557e1fe3,Momofuku Milk Bar,40.7318634,-73.9858874,251 E 13th St,New York,NY,9155,5646,0,0,2,4bf58dd8d48988d1d0941735,4bf58dd8d48988d16a941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d18d941735
4840fe6bf964a52030501fe3,Port Authority Bus Terminal,40.75723755,-73.99158955,625 8th Ave,New York,NY,48595,9656,0,0,2,4bf58dd8d48988d1fe931735,4bf58dd8d48988d12b951735,,,,,,,,,,,,,,,,,4bf58dd8d48988d18d941735
40f1d480f964a5206a0a1fe3,The High Line,40.74715943,-74.00497913,10th Ave.,New York,NY,24948,16022,0,0,4,4bf58dd8d48988d163941735,4bf58dd8d48988d15a941735,4bf58dd8d48988d162941735,4bf58dd8d48988d1f1931735,,,,,,,,,,,,,,,4bf58dd8d48988d18d941735
4c28955e360cef3b1c19bedc,Heatpocalypse NYC,40.73688467,-73.99626732,Moving Target!,New York,NY,10291,7815,0,0,1,4bf58dd8d48988d162941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d162941735
4b709d01f964a5204c252de3,The Meatball Shop,40.721652,-73.9888529,84 Stanton Street,New York,NY,11774,7632,0,0,2,4bf58dd8d48988d14e941735,4bf58dd8d48988d110941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d162941735
4aa9386ef964a5208b5220e3,The Breslin,40.74578372,-73.98807317,16 W 29th St,New York,NY,10064,6857,0,0,4,4bf58dd8d48988d14e941735,4bf58dd8d48988d116941735,4bf58dd8d48988d143941735,4bf58dd8d48988d121941735,,,,,,,,,,,,,,,4bf58dd8d48988d162941735
49c046f1f964a5205b551fe3,Terminal 5,40.64541498,-73.77774239,John F Kennedy International Airport,Queens,NY,33283,17424,0,0,1,4bf58dd8d48988d1eb931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1eb931735
447bf8f1f964a520ec331fe3,Apple Store,40.7638292,-73.973069,767 5th Ave,New York,NY,43117,28395,0,0,1,4bf58dd8d48988d122951735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d122951735
4a1afeb7f964a520b77a1fe3,Brooklyn Bowl,40.721876,-73.957676,61 Wythe Ave.,Brooklyn,NY,23314,14683,0,0,8,4bf58dd8d48988d1e4931735,4bf58dd8d48988d1dd941735,4bf58dd8d48988d120941735,4bf58dd8d48988d1e9931735,4bf58dd8d48988d11f941735,4bf58dd8d48988d1ca941735,4bf58dd8d48988d1e6931735,4bf58dd8d48988d11a941735,,,,,,,,,,,4bf58dd8d48988d1dd941735
4297b480f964a52062241fe3,American Museum of Natural History,40.78092783,-73.97310041,200 Central Park W.,New York,NY,19442,15581,0,0,3,4bf58dd8d48988d181941735,4bf58dd8d48988d190941735,4bf58dd8d48988d1ac941735,,,,,,,,,,,,,,,,4bf58dd8d48988d190941735
4a43bcb7f964a520bba61fe3,Brooklyn Bridge,40.70536767,-73.99605274,Adams St/Brooklyn Bridge Blvd,Brooklyn,NY,33397,19697,0,0,5,4bf58dd8d48988d1df941735,4bf58dd8d48988d162941735,4bf58dd8d48988d1f9931735,4bf58dd8d48988d1e1931735,4bf58dd8d48988d1f6931735,,,,,,,,,,,,,,4bf58dd8d48988d190941735
4a8a103af964a520c90920e3,Hartsfield-Jackson Atlanta International Airport (ATL),33.64063339,-84.43508148,6000 N. Terminal Pkwy.,Atlanta,GA,250914,91983,0,0,2,4bf58dd8d48988d1ed931735,4bf58dd8d48988d1f7931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d190941735
4acbe67af964a52044c820e3,Katz's Delicatessen,40.72230707,-73.98735166,205 E Houston St,New York,NY,9168,7633,0,0,3,4bf58dd8d48988d1c5941735,4bf58dd8d48988d14e941735,4bf58dd8d48988d146941735,,,,,,,,,,,,,,,,4bf58dd8d48988d190941735
41102700f964a520d60b1fe3,Macy's,40.75061379,-73.98856401,151 W 34th St,New York,NY,25717,15886,0,0,4,4bf58dd8d48988d1f6941735,4bf58dd8d48988d108951735,4bf58dd8d48988d10c951735,4bf58dd8d48988d1f1931735,,,,,,,,,,,,,,,4bf58dd8d48988d108951735
4d13c1829833a09028a32bf2,usa,43.1359443,-89.3552933,8 mockingbird lane,madison,wisconsin,58,2,0,0,3,4bf58dd8d48988d1b3941735,4bf58dd8d48988d1ea931735,4bf58dd8d48988d12f951735,,,,,,,,,,,,,,,,4bf58dd8d48988d1ea931735
4a677f82f964a52091c91fe3,McCarran International Airport (LAS),36.08521089,-115.1507521,5757 Wayne Newton Blvd.,Las Vegas,NV,155579,79725,0,0,1,4bf58dd8d48988d1ed931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
44b78a37f964a52070351fe3,Minetta Tavern,40.73,-74.0006207,113 MacDougal St,New York,NY,8958,6992,0,0,3,4bf58dd8d48988d14e941735,4bf58dd8d48988d1cc941735,4bf58dd8d48988d16c941735,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
4a0e0f85f964a520bf751fe3,Ace Hotel,40.7456025,-73.9878759,20 W 29th St,New York,NY,23304,13201,0,0,2,4bf58dd8d48988d1fa931735,4bf58dd8d48988d1ee931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
3fd66200f964a5205ae91ee3,Cafeteria,40.740525,-73.998249,119 7th Ave,New York,NY,11924,8860,0,0,3,4bf58dd8d48988d147941735,4bf58dd8d48988d143941735,4bf58dd8d48988d157941735,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
412d2800f964a520df0c1fe3,Central Park,40.78197125,-73.96579742,59th St to 110th St,New York,NY,38156,22963,0,0,1,4bf58dd8d48988d163941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d163941735
40abf500f964a52035f31ee3,Washington Square Park,40.73083612,-73.99764061,Waverly Pl to W 4th St,New York,NY,24426,13888,0,0,3,4bf58dd8d48988d162941735,4bf58dd8d48988d163941735,4bf58dd8d48988d163941735,,,,,,,,,,,,,,,,4bf58dd8d48988d163941735
427d5680f964a520a8211fe3,Brooklyn Museum,40.6716467,-73.9632871,200 Eastern Pkwy.,Brooklyn,NY,33657,13607,0,0,5,4bf58dd8d48988d181941735,4bf58dd8d48988d16d941735,4bf58dd8d48988d18f941735,4bf58dd8d48988d1e2931735,4bf58dd8d48988d190941735,,,,,,,,,,,,,,4bf58dd8d48988d18f941735
4a4821f5f964a52095aa1fe3,Lincoln Tunnel,40.76276362,-74.01068687,Route 495,New York,NY,36622,13091,0,0,2,4bf58dd8d48988d1df941735,4bf58dd8d48988d1f9931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d18f941735
49c27575f964a520f1551fe3,Union Square Greenmarket,40.73652697,-73.99055958,1 Union Square West,New York,NY,27235,14470,0,0,6,4bf58dd8d48988d1fa941735,4bf58dd8d48988d118951735,4bf58dd8d48988d1ce941735,4bf58dd8d48988d162941735,4bf58dd8d48988d1d3941735,4bf58dd8d48988d1f7941735,,,,,,,,,,,,,4bf58dd8d48988d1fa941735
43bba61df964a520eb2c1fe3,Whole Foods,40.73480351,-73.99073124,4 Union Sq S,New York,NY,21626,9140,0,0,3,4bf58dd8d48988d118951735,4bf58dd8d48988d1d2941735,4bf58dd8d48988d120951735,,,,,,,,,,,,,,,,4bf58dd8d48988d118951735
49d60947f964a520a85c1fe3,Citi Field,40.75671743,-73.84614944,123-01 Roosevelt Ave.,Flushing,NY,27101,15895,0,0,3,4bf58dd8d48988d18c941735,4bf58dd8d48988d1e8941735,4bf58dd8d48988d184941735,,,,,,,,,,,,,,,,4bf58dd8d48988d18c941735
482d61baf964a520d64f1fe3,Denver International Airport (DEN),39.85197289,-104.6737432,8500 Pe?a Blvd,Denver,CO,156378,63138,0,0,1,4bf58dd8d48988d1ed931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
44d9ff60f964a5208b361fe3,Dallas / Fort Worth International Airport (DFW),32.89760578,-97.04051971,3200 E. Airfield Dr.,DFW Airport,TX,144001,58453,0,0,2,4bf58dd8d48988d1ed931735,4bf58dd8d48988d1eb931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
3fd66200f964a52070e91ee3,Balthazar Restaurant,40.72270549,-73.99819851,80 Spring St,New York,NY,11562,7700,0,0,4,4bf58dd8d48988d10c941735,4bf58dd8d48988d1e0931735,4bf58dd8d48988d116941735,4bf58dd8d48988d16d941735,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
3fd66200f964a520d7f11ee3,Bryant Park,40.75375915,-73.98360729,btw 40th & 42nd St,New York,NY,38858,19095,0,0,3,4bf58dd8d48988d163941735,4bf58dd8d48988d1e7941735,4bf58dd8d48988d166941735,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
4ace64bef964a52053d020e3,LGA - Delta Terminal,40.76858174,-73.8611269,LGA Airport,East Elmhurst,NY,21984,13772,0,0,1,4bf58dd8d48988d1eb931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1eb931735
4a1aefc6f964a520a77a1fe3,DBGB Kitchen & Bar,40.72438,-73.992276,299 Bowery,New York,NY,8622,6695,0,0,5,4bf58dd8d48988d16c941735,4bf58dd8d48988d14e941735,4bf58dd8d48988d10c941735,4bf58dd8d48988d155941735,4bf58dd8d48988d1c4941735,,,,,,,,,,,,,,4bf58dd8d48988d1eb931735
3fd66200f964a52003e71ee3,Pastis,40.7395348,-74.00613785,9 Ninth Ave,New York,NY,10083,7781,0,0,4,4bf58dd8d48988d10c941735,4bf58dd8d48988d1e0931735,4bf58dd8d48988d116941735,4bf58dd8d48988d143941735,,,,,,,,,,,,,,,4bf58dd8d48988d1eb931735
4158a980f964a5203c1d1fe3,Barcade,40.712017,-73.950995,388 Union Ave,Brooklyn,NY,10909,7007,0,0,2,4bf58dd8d48988d1e1931735,4bf58dd8d48988d116941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d1eb931735
4800619cf964a520ec4e1fe3,Artichoke Basille??s Pizza & Brewery,40.73184425,-73.98386478,328 E 14th St,New York,NY,9668,6238,0,0,1,4bf58dd8d48988d1ca941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ca941735
3fd66200f964a520b8ea1ee3,Veselka,40.729039,-73.987223,144 2nd Ave,New York,NY,9410,6075,0,0,4,4bf58dd8d48988d147941735,4bf58dd8d48988d1e0931735,4bf58dd8d48988d143941735,4bf58dd8d48988d1c4941735,,,,,,,,,,,,,,,4bf58dd8d48988d1ca941735
4731be8af964a520244c1fe3,Momofuku Noodle Bar,40.729133,-73.984407,171 1st Ave,New York,NY,6530,4630,0,0,2,4bf58dd8d48988d1d1941735,4bf58dd8d48988d111941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ca941735
4bd44b84a8b3a5937e7f6b5f,New Meadowlands Stadium,40.81354939,-74.07454491,102 Route 120,East Rutherford,NJ,17872,11320,0,0,5,4bf58dd8d48988d189941735,4bf58dd8d48988d1e5931735,4bf58dd8d48988d184941735,4bf58dd8d48988d171941735,4bf58dd8d48988d117941735,,,,,,,,,,,,,,4bf58dd8d48988d189941735
4a19d1edf964a5205a7a1fe3,Halal Chicken & Gyro Cart,40.76186973,-73.97948742,53rd Street,New York,NY,8422,4791,0,0,11,4bf58dd8d48988d1cb941735,4bf58dd8d48988d10b941735,4bf58dd8d48988d1cb941735,4bf58dd8d48988d1cb941735,4bf58dd8d48988d1cb941735,4bf58dd8d48988d1cb941735,4bf58dd8d48988d1cb941735,4bf58dd8d48988d10b941735,4bf58dd8d48988d1cb941735,4bf58dd8d48988d115941735,4bf58dd8d48988d109941735,,,,,,,,4bf58dd8d48988d189941735
431e2d80f964a52079271fe3,La Esquina,40.7214461,-73.997499,114 Kenmare Street,New York,NY,11625,6734,0,0,4,4bf58dd8d48988d151941735,4bf58dd8d48988d16d941735,4bf58dd8d48988d1c1941735,4bf58dd8d48988d1e1931735,,,,,,,,,,,,,,,4bf58dd8d48988d189941735
49f76cc2f964a5209d6c1fe3,Newark Penn Station,40.73454336,-74.16384101,1 Raymond Plz W,Newark,NJ,27981,8339,0,0,2,4bf58dd8d48988d129951735,4bf58dd8d48988d1fc931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d189941735
3fd66200f964a52035e41ee3,Webster Hall,40.7317223,-73.98933649,125 E. 11th Street,New York,NY,17749,11210,0,0,7,4bf58dd8d48988d11f941735,4bf58dd8d48988d1da941735,4bf58dd8d48988d1e6931735,4bf58dd8d48988d1dd941735,4bf58dd8d48988d1d9941735,4bf58dd8d48988d130941735,4bf58dd8d48988d1e5931735,,,,,,,,,,,,4bf58dd8d48988d1da941735
4393dd78f964a520782b1fe3,The Spotted Pig,40.735611,-74.006651,314 W 11th St,New York,NY,7252,5253,0,0,2,4bf58dd8d48988d155941735,4bf58dd8d48988d116941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d1da941735
4ccb67ce97d0224b1a2e59b8,Halloweenapocalypse 2010,40.74309523,-73.98845673,Moving Target,Anywhere,USA,8149,5365,0,0,1,4bf58dd8d48988d1f1931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1f1931735
4ab7e57cf964a5205f7b20e3,foursquare HQ,40.72814093,-73.99112821,East Village,New York,NY,12723,3489,0,0,1,4bf58dd8d48988d125941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d125941735
4a513b17f964a520d2b01fe3,LIRR - Jamaica Station,40.69956029,-73.80851269,Sutphin Blvd & Archer Ave,Jamaica,NY,24483,7765,0,0,4,4bf58dd8d48988d129951735,4bf58dd8d48988d12a951735,4bf58dd8d48988d1fd931735,4bf58dd8d48988d12b951735,,,,,,,,,,,,,,,4bf58dd8d48988d12a951735
4abce679f964a5209d8720e3,Luke's Lobster,40.7268705,-73.9852652,93 E 7th St,New York,NY,6336,4271,0,0,1,4bf58dd8d48988d1ce941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ce941735
4169cd00f964a5208c1d1fe3,Freemans,40.72195742,-73.99249077,1 Freemans Alley,New York,NY,5394,4239,0,0,3,4bf58dd8d48988d14e941735,4bf58dd8d48988d121941735,4bf58dd8d48988d143941735,,,,,,,,,,,,,,,,4bf58dd8d48988d1ce941735
4a07ac6af964a5208f731fe3,Garden State Plaza,40.91733544,-74.07566071,One Garden State Plz,Paramus,NJ,21323,7584,0,0,1,4bf58dd8d48988d1fd941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1fd941735
40a55d80f964a52020f31ee3,Clinton Street Baking Co,40.721096,-73.983937,4 Clinton St.,New York,NY,3297,2401,0,0,3,4bf58dd8d48988d143941735,4bf58dd8d48988d16a941735,4bf58dd8d48988d16d941735,,,,,,,,,,,,,,,,4bf58dd8d48988d1fd941735
460d4b1ef964a52004451fe3,Whole Foods,40.7241208,-73.9923905,95 E Houston St,New York,NY,18839,6391,0,0,5,4bf58dd8d48988d118951735,4bf58dd8d48988d1d3941735,4bf58dd8d48988d1d2941735,4bf58dd8d48988d120951735,4bf58dd8d48988d112941735,,,,,,,,,,,,,,4bf58dd8d48988d118951735
4acca438f964a5201dc920e3,Momofuku Ss?m Bar,40.73169,-73.985846,207 2nd Ave,New York,NY,5469,3622,0,0,1,4bf58dd8d48988d142941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d142941735
4a55c1f7f964a52046b41fe3,Charlotte-Douglas International Airport (CLT),35.2235173,-80.9441649,5501 Josh Birmingham Pkwy,Charlotte,NC,94734,43646,0,0,2,4bf58dd8d48988d1ed931735,4bf58dd8d48988d1eb931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d142941735
46a6a0b3f964a52045491fe3,San Diego Comic-Con International (#SDCC),32.70700006,-117.1618509,111 West Harbor Dr.,San Diego,CA,9270,4466,0,0,4,4bf58dd8d48988d1ff931735,4bf58dd8d48988d10b951735,4bf58dd8d48988d1f1931735,4bf58dd8d48988d1e2931735,,,,,,,,,,,,,,,4bf58dd8d48988d142941735
4c2bccc7d1a10f475a88f864,Shake Shack,40.7584763,-73.989183,693 8th Ave,New York,NY,11202,7512,0,0,4,4bf58dd8d48988d16c941735,4bf58dd8d48988d1c9941735,4bf58dd8d48988d16f941735,4bf58dd8d48988d14e941735,,,,,,,,,,,,,,,4bf58dd8d48988d142941735
4079dc00f964a52070f21ee3,City Bakery,40.73864059,-73.99253368,3 W 18th St,New York,NY,6485,3131,0,0,3,4bf58dd8d48988d16a941735,4bf58dd8d48988d1e0931735,4bf58dd8d48988d1bf941735,,,,,,,,,,,,,,,,4bf58dd8d48988d142941735
4a78c47ff964a5205de61fe3,Orlando International Airport (MCO),28.43126056,-81.30837679,9200 Airport Blvd,Orlando,FL,44760,21476,0,0,1,4bf58dd8d48988d1ed931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1ed931735
3fd66200f964a52004e61ee3,Caf¡°? Habana,40.722933,-73.994193,17 Prince St,New York,NY,6099,3985,0,0,1,4bf58dd8d48988d144941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d144941735
41b3a100f964a5206c1e1fe3,burgerjoint,40.7639353,-73.9783392,119 W 56 St,New York,NY,4970,4046,0,0,2,4bf58dd8d48988d16c941735,4bf58dd8d48988d14e941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d144941735
4aee4cd4f964a52068d321e3,Pulino's,40.7239834,-73.992923,282 Bowery,New York,NY,6157,4354,0,0,2,4bf58dd8d48988d1ca941735,4bf58dd8d48988d110941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d144941735
4a9e7e1af964a5204c3a20e3,Target,40.6844222,-73.9776738,139 Flatbush Ave,Brooklyn,NY,9548,4063,0,0,2,4bf58dd8d48988d1f6941735,4bf58dd8d48988d10f951735,,,,,,,,,,,,,,,,,4bf58dd8d48988d144941735
4aa52d50f964a520834720e3,Stumptown Coffee Roasters,40.7457021,-73.9878596,18 W 29th St,New York,NY,11181,4675,0,0,3,4bf58dd8d48988d1e0931735,4bf58dd8d48988d1fa931735,4bf58dd8d48988d16d941735,,,,,,,,,,,,,,,,4bf58dd8d48988d144941735
46093845f964a520e3441fe3,Fette Sau,40.71411847,-73.95639896,354 Metropolitan Ave.,Brooklyn,NY,5505,3702,0,0,1,4bf58dd8d48988d1df931735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d1df931735
43695300f964a5208c291fe3,Empire State Building,40.74844366,-73.98560286,350 5th Ave,New York,NY,16823,11590,0,0,5,4bf58dd8d48988d12d941735,4bf58dd8d48988d165941735,4bf58dd8d48988d124941735,4bf58dd8d48988d122951735,4bf58dd8d48988d130941735,,,,,,,,,,,,,,4bf58dd8d48988d12d941735
4356de00f964a520d2281fe3,Pommes Frites,40.728324,-73.988274,123 2nd Ave,New York,NY,4965,3597,0,0,1,4bf58dd8d48988d16e941735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d16e941735
3fd66200f964a520def11ee3,Union Square Park,40.73522625,-73.99068832,W 14th St,New York,NY,46029,18625,0,0,3,4bf58dd8d48988d163941735,4bf58dd8d48988d164941735,4bf58dd8d48988d1e7941735,,,,,,,,,,,,,,,,4bf58dd8d48988d16e941735
4a149749f964a52055781fe3,Locanda Verde,40.7199929,-74.0100365,377 Greenwich Street,New York,NY,5416,3678,0,0,3,4bf58dd8d48988d110941735,4bf58dd8d48988d123941735,4bf58dd8d48988d121941735,,,,,,,,,,,,,,,,4bf58dd8d48988d16e941735
477a3514f964a520214d1fe3,The Smith Restaurant,40.73108,-73.988607,55 3rd Ave,New York,NY,9653,5856,0,0,2,4bf58dd8d48988d14e941735,4bf58dd8d48988d116941735,,,,,,,,,,,,,,,,,4bf58dd8d48988d16e941735
470f3ff0f964a5208e4b1fe3,Terminal 5,40.769708,-73.992762,610 W 56th St,New York,NY,21950,15408,0,0,2,4bf58dd8d48988d1e6931735,4bf58dd8d48988d1e9931735,,,,,,,,,,,,,,,,,4bf58dd8d48988d1e6931735
40958b80f964a520e6f21ee3,Apple Store,40.72501469,-73.99909973,103 Prince St,New York,NY,22380,14250,0,0,1,4bf58dd8d48988d122951735,,,,,,,,,,,,,,,,,,4bf58dd8d48988d122951735
3fd66200f964a52061e41ee3,Republic,40.737009,-73.990855,37 Union Square West,New York,NY,6127,4344,0,0,3,4bf58dd8d48988d142941735,4bf58dd8d48988d14a941735,4bf58dd8d48988d1d1941735,,,,,,,,,,,,,,,,4bf58dd8d48988d122951735
448acb74f964a52048341fe3,Pies 'n' Thighs,40.7111329,-73.9613959,166 S. 4th St,Brooklyn,NY,9280,6531,0,0,3,4d4ae6fc7a7b7dea34424761,4bf58dd8d48988d1bf941735,4bf58dd8d48988d14f941735,,,,,,,,,,,,,,,,4bf58dd8d48988d122951735
45040d24f964a520de381fe3,Bouchon Bakery,40.768783,-73.983148,"10 Columbus Circle, 3rd Floor",New York,NY,5740,3702,0,0,3,4bf58dd8d48988d1e0931735,4bf58dd8d48988d16a941735,4bf58dd8d48988d16d941735,,,,,,,,,,,,,,,,4bf58dd8d48988d122951735
4a4ab03cf964a5201bac1fe3,The Standard Grill,40.74068911,-74.00761843,848 Washington St,New York,NY,6886,4657,0,0,3,4bf58dd8d48988d14e941735,4bf58dd8d48988d143941735,4bf58dd8d48988d117941735,,,,,,,,,,,,,,,,4bf58dd8d48988d122951735
41706480f964a520a51d1fe3,Guggenheim Museum,40.782979,-73.958867,1071 Fifth Avenue,New York,NY,7702,6713,0,0,3,4bf58dd8d48988d18f941735,4bf58dd8d48988d181941735,4bf58dd8d48988d1e2931735,,,,,,,,,,,,,,,,4bf58dd8d48988d18f941735
